measurement_date,PRCP,SNOW,SNWD,TMAX,TMIN
2000-02-06,0.037821482602118005,0.0,107.31225296442688,130.11424731182797,-44.16059379217274
2000-02-07,1.133034379671151,0.3271889400921659,105.05447470817121,147.30350194552528,-37.09232769830949
2000-02-08,5.631656804733728,0.0,103.89763779527559,164.75777202072538,-31.43320363164721
2000-02-09,4.7658321060382915,1.3423423423423424,101.88167938931298,164.7961038961039,-0.5545454545454546
2000-02-10,16.419310344827586,7.216814159292035,112.10526315789474,161.02864583333334,14.494791666666666
2000-02-11,14.026874115983027,12.435344827586206,123.13740458015268,142.72679738562093,-6.473890339425587
2000-02-12,26.820659971305595,11.259911894273127,134.88888888888889,108.38761776581427,-31.169811320754718
2000-02-13,17.07792207792208,20.756410256410255,150.16981132075472,110.43283582089552,-19.235054347826086
2000-02-14,9.127690100430415,5.793859649122807,145.6074074074074,140.99608865710562,-10.380208333333334
2000-02-15,5.4616497829233,3.8823529411764706,145.55,168.37890625,-1.742522756827048
2000-02-16,9.243243243243244,1.2374429223744292,142.2509505703422,165.67875647668393,0.5194300518134715
2000-02-17,30.866391184573004,20.155555555555555,152.9198606271777,138.96484375,13.276041666666666
2000-02-18,11.394957983193278,18.243027888446214,154.65107913669064,132.13246753246753,-13.824675324675324
2000-02-19,4.963636363636364,1.944954128440367,153.86872586872587,119.15281501340482,-58.33512064343164
2000-02-20,4.382660687593423,0.3611111111111111,150.52325581395348,133.38679245283018,-31.411605937921728
2000-02-21,12.921167883211679,3.0486725663716814,150.3448275862069,157.80645161290323,5.770469798657718
2000-02-22,38.21108179419525,11.411764705882353,147.57037037037037,154.11703511053315,16.058670143415906
2000-02-23,63.3859649122807,5.692982456140351,154.32363636363635,149.87029831387807,-2.4740259740259742
2000-02-24,31.21103448275862,20.839357429718877,173.63541666666666,143.28608582574773,4.641558441558441
2000-02-25,30.662666666666667,14.864628820960698,185.7110266159696,116.87958115183245,-7.395806028833552
2000-02-26,49.09809663250366,3.4838709677419355,171.54615384615386,116.67250673854447,-41.33108108108108
2000-02-27,13.619970193740686,0.13488372093023257,161.48846153846154,150.47326203208556,-37.757697456492636
2000-02-28,14.71830985915493,8.107438016528926,163.70220588235293,157.6282722513089,-8.265971316818774
2000-02-29,9.1904047976012,8.666666666666666,166.8320610687023,156.01830065359476,-3.642670157068063
2000-03-01,14.21688500727802,8.167381974248928,160.65328467153284,145.94495412844037,-2.2463958060288336
2000-03-02,40.16219667943806,20.65714285714286,167.72058823529412,141.26588845654993,7.378413524057217
2000-03-03,25.991836734693877,8.008695652173913,156.36940298507463,143.65669700910274,-22.650195058517554
2000-03-04,3.5203125,0.3148148148148148,156.914979757085,159.82123655913978,-23.043010752688172
2000-03-05,21.67751479289941,12.177272727272728,183.04296875,154.55195681511472,-4.132075471698113
2000-03-06,27.10924369747899,22.322580645161292,174.13669064748203,150.50197109067017,7.787878787878788
2000-03-07,40.07122905027933,23.461206896551722,193.6086956521739,150.19261213720316,25.025
2000-03-08,34.77302204928664,15.261603375527427,204.0369003690037,141.14795244385732,6.206622516556291
2000-03-09,20.234072022160664,16.815384615384616,195.32746478873239,136.718954248366,-9.484927916120578
2000-03-10,20.607871720116616,8.248945147679326,192.31985294117646,127.08865710560626,-20.10443864229765
2000-03-11,33.763993948562785,2.587962962962963,191.8418972332016,128.99461641991925,-53.8582995951417
2000-03-12,6.026729559748428,6.915492957746479,191.29133858267716,135.67737617135208,-34.78552278820376
2000-03-13,2.0794392523364484,1.6745283018867925,175.11363636363637,157.62714097496706,-25.153034300791557
2000-03-14,4.6440677966101696,0.0,160.6958174904943,168.63910761154855,-5.207349081364829
2000-03-15,20.8375,11.807174887892376,180.16342412451363,165.13368283093052,5.2356020942408374
2000-03-16,33.72309899569584,42.62162162162162,193.67985611510792,148.0703125,-25.652795838751626
2000-03-17,32.92927864214993,5.662447257383966,171.25,118.83267973856209,-38.446335078534034
2000-03-18,7.991974317817014,7.618604651162791,180.85140562248995,117.29649595687331,-32.40730717185386
2000-03-19,12.916537867078825,1.6911764705882353,172.22672064777328,147.53028263795423,-40.70580296896086
2000-03-20,25.404558404558404,25.81111111111111,172.35664335664336,146.5104712041885,-18.424836601307188
2000-03-21,46.12689655172414,55.93115942028985,210.7074829931973,127.10560625814863,0.5798429319371727
2000-03-22,86.88574938574939,26.431192660550458,210.41287878787878,119.85882352941177,11.87303664921466
2000-03-23,117.01840490797547,11.208333333333334,190.96108949416342,143.12581913499344,15.00392670157068
2000-03-24,19.595890410958905,0.7429906542056075,184.1851851851852,173.9907894736842,16.707894736842107
2000-03-25,9.106646058732611,0.18181818181818182,173.06751054852322,199.3716216216216,32.523035230352306
2000-03-26,27.450381679389313,0.2679425837320574,163.92916666666667,208.257065948856,39.18707940780619
2000-03-27,7.972265023112481,0.17757009345794392,157.91803278688525,215.9516339869281,30.0
2000-03-28,23.794074074074075,0.9953703703703703,169.57312252964428,191.266139657444,42.29512516469038
2000-03-29,31.582644628099175,5.048672566371682,153.8825910931174,177.48357424441525,30.503285151116952
2000-03-30,22.53614457831325,15.371681415929203,168.25691699604744,151.47911227154046,9.926701570680628
2000-03-31,58.04676753782668,59.347328244274806,202.78169014084506,115.61426684280053,6.8430079155672825
2000-04-01,60.00127713920817,25.73913043478261,200.00763358778627,100.23945578231293,-0.710204081632653
2000-04-02,55.44954128440367,6.676056338028169,183.16326530612244,120.64625850340136,-6.766712141882674
2000-04-03,65.5901875901876,19.569565217391304,187.85140562248995,138.70712401055408,-3.6455026455026456
2000-04-04,6.221052631578948,0.0,165.75303643724698,180.34519104084322,-12.412614980289094
2000-04-05,0.9488721804511279,0.0,152.20408163265307,227.01583113456465,24.812664907651715
2000-04-06,0.7042042042042042,0.38181818181818183,145.8734693877551,238.61609498680738,50.5
2000-04-07,1.339421613394216,0.4722222222222222,140.33471074380165,228.70306258322236,49.33866666666667
2000-04-08,5.7656012176560125,0.0,132.9588477366255,203.2293080054274,6.845108695652174
2000-04-09,0.5746951219512195,0.0,127.72427983539094,201.01763907734056,19.71641791044776
2000-04-10,4.875384615384616,1.4414414414414414,127.3132530120482,211.48818897637796,42.19053876478318
2000-04-11,36.496371552975326,6.138392857142857,125.875,191.98150594451783,50.184940554821665
2000-04-12,99.96564885496183,0.29493087557603687,120.26122448979592,181.35124508519004,33.23560209424084
2000-04-13,21.00145772594752,0.0,113.61316872427983,201.23026315789474,35.57105263157895
2000-04-14,6.273255813953488,1.0818181818181818,111.42386831275721,216.34473684210528,46.485488126649074
2000-04-15,21.529329608938546,8.253393665158372,130.11522633744855,195.28187919463087,41.43800539083558
2000-04-16,18.80599144079886,3.550239234449761,114.69262295081967,194.75908479138627,26.797843665768195
2000-04-17,4.069526627218935,0.18807339449541285,106.60323886639677,227.21156373193168,42.45131578947368
2000-04-18,7.002840909090909,1.1181818181818182,109.736,234.12236842105264,57.06842105263158
2000-04-19,3.8650674662668667,1.146919431279621,111.79916317991632,214.29365079365078,51.10026385224275
2000-04-20,2.3246951219512195,0.6338028169014085,105.64435146443515,219.51519154557462,32.87450462351387
2000-04-21,0.7963800904977375,0.0,100.11666666666666,224.684350132626,43.47549668874172
2000-04-22,15.598496240601504,2.0096153846153846,111.36752136752136,213.83962264150944,56.68733153638814
2000-04-23,15.352859135285913,6.621495327102804,103.74683544303798,220.15519568151146,65.78378378378379
2000-04-24,7.722139673105498,0.37142857142857144,103.7125,222.59180977542934,51.05820105820106
2000-04-25,9.182076813655762,0.0,97.76890756302521,232.05812417437252,41.65343915343915
2000-04-26,0.8445440956651719,0.0,91.37759336099585,253.5778364116095,60.912928759894456
2000-04-27,3.3455344070278183,0.0,85.05809128630706,265.69605263157894,73.32105263157895
2000-04-28,4.435975609756097,0.0,81.36514522821577,250.63936591809775,74.84280052840158
2000-04-29,17.8375,0.8685446009389671,78.67510548523207,239.71390013495278,73.81805929919138
2000-04-30,49.3041095890411,5.5285714285714285,81.15677966101696,220.86253369272237,65.83758389261745
2000-05-01,89.42043984476068,0.5943396226415094,72.3723849372385,209.2013071895425,47.5437908496732
2000-05-02,73.43309352517986,0.0,65.45228215767635,224.79023746701847,51.571240105540895
2000-05-03,31.823788546255507,0.0,61.76068376068376,249.9112582781457,64.95883134130146
2000-05-04,29.01044776119403,0.0,56.35622317596567,269.70734908136484,83.5774278215223
2000-05-05,39.114583333333336,0.0,51.34334763948498,274.57984293193715,97.81651376146789
2000-05-06,5.625,0.0,46.68376068376068,276.9542395693136,107.42953020134229
2000-05-07,5.291981845688351,0.0,39.99574468085106,276.5243243243243,116.99458728010825
2000-05-08,34.130790190735695,1.5207373271889402,46.5,252.23197903014417,106.73587385019711
2000-05-09,18.665248226950354,1.9532710280373833,43.479166666666664,239.06290956749672,78.95549738219896
2000-05-10,4.6129518072289155,0.0,36.45606694560669,263.4435695538058,97.83442838370566
2000-05-11,1.493939393939394,0.0,35.27615062761506,266.9842105263158,102.96062992125984
2000-05-12,6.0996932515337425,0.6190476190476191,34.33050847457627,233.36876640419948,63.99605781865966
2000-05-13,21.71752265861027,0.03902439024390244,32.136752136752136,213.62279511533242,39.25710419485792
2000-05-14,0.7772585669781932,0.0,29.391489361702128,231.67702702702704,53.627027027027026
2000-05-15,0.6815384615384615,0.0,26.58723404255319,263.8335535006605,84.05540897097626
2000-05-16,3.1353383458646618,0.0,24.443514644351463,272.0211081794195,109.49143610013175
2000-05-17,13.172910662824208,2.6572769953051645,30.07949790794979,241.9119579500657,97.10921052631579
2000-05-18,20.194244604316548,3.414746543778802,26.86008230452675,217.6754270696452,75.95006570302233
2000-05-19,74.11608391608392,0.3088235294117647,22.703389830508474,210.7364238410596,63.822281167108756
2000-05-20,86.13850415512465,0.24757281553398058,22.649350649350648,225.66711772665764,67.8170731707317
2000-05-21,9.80945558739255,0.0,19.567099567099568,260.09128065395095,80.17029972752043
2000-05-22,5.421364985163205,0.0,15.085470085470085,294.0762155059133,102.4323258869908
2000-05-23,0.8280542986425339,0.0,10.36480686695279,319.4791122715405,129.6326797385621
2000-05-24,10.6976401179941,0.0,7.957081545064377,322.2057667103539,141.42857142857142
2000-05-25,21.73843930635838,0.0,6.681034482758621,295.32105263157894,132.1171052631579
2000-05-26,40.5757180156658,0.0,16.347826086956523,269.01466666666664,116.87616511318242
2000-05-27,18.333333333333332,0.1201923076923077,5.278761061946903,282.11470985155194,112.12382234185733
2000-05-28,35.555236728837876,0.0,3.6916299559471364,302.68224299065423,116.15261044176707
2000-05-29,0.5972434915773354,0.0,2.8614718614718613,320.37252311756936,132.9841059602649
2000-05-30,0.6335877862595419,0.0,2.208695652173913,325.18610747051116,142.6557161629435
2000-05-31,1.7004608294930876,0.0,1.9956331877729259,314.55555555555554,138.42516556291392
2000-06-01,17.97001499250375,0.0,1.7203389830508475,300.59055118110234,127.21024967148489
2000-06-02,68.85369127516779,0.0,1.5278969957081545,280.6834437086093,125.67417218543046
2000-06-03,84.94259012016022,0.0,1.2345132743362832,275.6876712328767,125.05457025920873
2000-06-04,103.28840970350404,0.0,1.1091703056768558,286.34468664850135,122.37057220708446
2000-06-05,57.368723098995694,0.0,0.6551724137931034,284.7576564580559,122.88031914893617
2000-06-06,8.278637770897832,0.0,0.2145922746781116,288.24042272126815,114.54821664464994
2000-06-07,1.7074303405572755,0.0,0.22566371681415928,299.44986807387863,118.36627140974967
2000-06-08,5.922824302134647,0.0,0.10822510822510822,293.6268260292165,127.50863213811421
2000-06-09,35.82017543859649,0.0,0.4469026548672566,272.6130319148936,128.2251655629139
2000-06-10,70.70040485829959,0.0,0.336283185840708,271.4863760217984,112.90586630286494
2000-06-11,60.68137931034483,0.0,0.44493392070484583,279.8371777476255,121.59430122116689
2000-06-12,34.883495145631066,0.0,0.0,288.2002635046113,127.82430647291942
2000-06-13,9.153508771929825,0.0,0.21551724137931033,290.7,133.20131578947368
2000-06-14,12.104863221884498,0.0,0.6710526315789473,290.08947368421053,124.03942181340342
2000-06-15,34.03976435935199,0.0,0.658008658008658,301.63517060367457,126.40998685939553
2000-06-16,11.41588785046729,0.0,0.6666666666666666,297.5053050397878,128.5093085106383
2000-06-17,51.6864161849711,0.06280193236714976,1.0,262.18844566712517,114.31550068587106
2000-06-18,87.11948051948052,0.0,15.577777777777778,250.6748299319728,119.77762619372442
2000-06-19,62.86722488038278,0.0,0.329004329004329,263.94187582562745,129.6358839050132
2000-06-20,32.15127175368139,0.0,1.6144067796610169,282.2316753926702,131.07601572739188
2000-06-21,11.640483383685801,0.0,1.5614035087719298,294.2083879423329,125.20969855832242
2000-06-22,10.151090342679128,0.0,0.9956521739130435,295.5810276679842,136.89605263157895
2000-06-23,14.929003021148036,0.0,0.6608695652173913,295.832,149.26
2000-06-24,15.497751124437782,0.0,1.2567567567567568,299.8743169398907,143.63934426229508
2000-06-25,10.835066864784547,0.0,1.0269058295964126,306.9073569482289,148.49726775956285
2000-06-26,39.54929577464789,0.0,1.2130434782608697,289.36653386454185,152.08764940239044
2000-06-27,53.65246338215712,0.0,1.6422413793103448,269.6715039577836,144.1106719367589
2000-06-28,67.05890227576974,0.0,16.314655172413794,278.1340341655716,141.8311345646438
2000-06-29,50.79211956521739,0.0,16.42241379310345,277.6345646437995,145.63936591809775
2000-06-30,28.064827586206896,0.0,17.008810572687224,285.1419009370817,145.43565683646113
2000-07-01,22.619550858652577,0.0,15.943722943722944,296.8502024291498,149.24021592442645
2000-07-02,25.774330042313117,0.0,16.63274336283186,304.10027100271003,153.43690637720488
2000-07-03,17.36416184971098,0.0,17.33478260869565,306.54739652870495,157.6144578313253
2000-07-04,4.011611030478955,0.0,17.305676855895197,306.46875,142.24114441416893
2000-07-05,3.466386554621849,0.0,16.756302521008404,313.16710875331563,138.56515957446808
2000-07-06,5.320169252468265,0.0,1.1772151898734178,317.35099337748346,143.20397350993377
2000-07-07,4.937853107344632,0.0,1.896265560165975,316.17063492063494,150.78968253968253
2000-07-08,11.404558404558404,0.0,1.188034188034188,308.8532608695652,155.3700680272109
2000-07-09,15.525606469002696,0.0,1.0811965811965811,305.37653478854025,155.43656207366985
2000-07-10,12.149394347240916,0.0,1.281512605042017,312.94701986754967,157.07804232804233
2000-07-11,8.568627450980392,0.0,15.875,322.99604221635883,156.80291005291005
2000-07-12,18.64010989010989,0.0,14.920833333333333,323.4511082138201,162.68938401048493
2000-07-13,22.3656207366985,0.0,15.390041493775934,321.33420707732637,160.28309305373526
2000-07-14,19.371191135734072,0.0,1.4978902953586497,323.54953764861295,163.54376657824935
2000-07-15,10.988668555240793,0.0,1.6282051282051282,330.05248990578735,168.86874154262517
2000-07-16,19.969444444444445,0.0,0.8601694915254238,332.6653333333333,170.50134048257374
2000-07-17,36.40316205533597,0.0,1.0454545454545454,326.3307086614173,163.4551451187335
2000-07-18,13.4375,0.0,16.03688524590164,327.03931847968545,152.68906455862978
2000-07-19,4.894886363636363,0.0,16.625514403292183,334.79265091863516,149.38552631578946
2000-07-20,2.9044222539229674,0.0,1.7245762711864407,336.9312169312169,151.7542932628798
2000-07-21,3.441340782122905,0.0,15.641921397379912,339.747311827957,150.56639566395663
2000-07-22,6.108603667136812,0.0,17.042735042735043,332.2442953020134,149.05525606469
2000-07-23,12.633001422475107,0.0,1.090128755364807,328.29088471849866,152.07392473118279
2000-07-24,8.128093158660844,0.0,1.3849372384937237,329.5349143610013,150.66050198150594
2000-07-25,4.167388167388167,0.0,15.478991596638656,334.7968337730871,156.5873015873016
2000-07-26,7.030042918454936,0.0,15.957264957264957,333.3703703703704,160.43799472295515
2000-07-27,7.432748538011696,0.0,1.7695652173913043,332.5026455026455,163.2084993359894
2000-07-28,8.86950354609929,0.0,16.310344827586206,332.0198150594452,160.39337748344371
2000-07-29,16.991416309012877,0.0,16.822222222222223,325.9891745602165,156.36462585034013
2000-07-30,17.27920227920228,0.0,16.82456140350877,313.6005361930295,146.88829071332435
2000-07-31,16.836158192090394,0.0,2.1483050847457625,312.73712021136066,140.89668874172185
2000-08-01,10.799405646359585,0.0,15.903361344537815,323.4973190348525,140.68498659517425
2000-08-02,2.6575757575757577,0.0,1.96137339055794,337.09720372836216,154.42761394101876
2000-08-03,5.225563909774436,0.11682242990654206,17.07563025210084,340.38933333333335,165.33823529411765
2000-08-04,9.28698224852071,0.0,16.314655172413794,337.8,169.47510094212652
2000-08-05,4.770061728395062,0.061611374407582936,16.14406779661017,332.4359673024523,164.16621253405995
2000-08-06,6.550925925925926,0.0,16.596491228070175,329.469220246238,160.8155737704918
2000-08-07,8.552748885586924,0.11057692307692307,16.75,327.1474530831099,159.95994659546062
2000-08-08,12.1010101010101,0.02358490566037736,16.319148936170212,329.9666221628838,159.9170013386881
2000-08-09,14.635568513119534,0.04784688995215311,16.6017316017316,328.34087882822905,163.84112149532712
2000-08-10,8.894345238095237,0.0,15.324894514767932,324.7549668874172,161.40450928381964
2000-08-11,7.371681415929204,0.0,15.369747899159664,328.04539385847795,157.90266666666668
2000-08-12,16.509174311926607,0.0,15.806866952789699,330.2950819672131,158.36525307797538
2000-08-13,13.811851851851852,0.0,16.504273504273506,330.7768707482993,156.82608695652175
2000-08-14,10.335832083958021,0.14418604651162792,17.25,330.42649006622514,157.13227513227514
2000-08-15,12.310099573257467,0.0,0.8487394957983193,329.0461133069829,159.40501319261213
2000-08-16,13.36111111111111,0.12903225806451613,1.3765690376569037,321.15678524374175,158.04473684210527
2000-08-17,27.74468085106383,0.09767441860465116,15.53305785123967,310.4208443271768,153.5836627140975
2000-08-18,55.893959731543625,0.22897196261682243,1.5833333333333333,298.2175066312997,153.23568575233023
2000-08-19,21.21664275466284,0.17142857142857143,16.79237288135593,303.0925170068027,148.79536152796726
2000-08-20,5.635416666666667,0.0,15.739316239316238,313.1866485013624,144.42198100407055
2000-08-21,13.49112426035503,0.0,15.5,315.4072096128171,144.32490013315578
2000-08-22,16.178062678062677,0.11961722488038277,16.222689075630253,307.19436997319036,148.18498659517425
2000-08-23,12.261627906976743,0.14150943396226415,17.042194092827003,300.6281540504648,145.41114058355438
2000-08-24,11.825185185185186,0.02336448598130841,0.8523206751054853,307.728835978836,147.03571428571428
2000-08-25,13.813124108416547,0.0,1.3047210300429184,314.6173333333333,150.104
2000-08-26,12.351002865329512,0.0,15.655172413793103,310.92223738062756,151.3469387755102
2000-08-27,13.252554744525547,0.0,15.879310344827585,313.6868131868132,151.91769547325103
2000-08-28,18.766016713091922,0.413953488372093,4.588235294117647,313.1699867197875,154.0398406374502
2000-08-29,26.889338731443996,0.06074766355140187,15.45,303.52645502645504,151.9933774834437
2000-08-30,31.201822916666668,0.11737089201877934,16.5125,290.92195767195767,148.76494023904382
2000-08-31,13.219380888290713,0.09345794392523364,5.24793388429752,290.0185430463576,138.42649006622517
2000-09-01,9.829756795422032,0.0,16.13304721030043,293.4973821989529,136.0628272251309
2000-09-02,5.272863568215892,0.0,16.286995515695068,304.35341365461846,135.7566844919786
2000-09-03,2.772370486656201,0.0,3.1981981981981984,314.39001349527666,134.95148247978437
2000-09-04,2.7770800627943486,0.0,16.669642857142858,328.76635514018693,138.2061579651941
2000-09-05,4.050151975683891,0.0,15.739316239316238,331.6437823834197,146.04296875
2000-09-06,7.074074074074074,0.0,14.935622317596566,315.45643693107934,138.7859007832898
2000-09-07,4.324734446130501,0.0,15.303418803418804,305.37191157347206,126.00909090909092
2000-09-08,15.676427525622255,0.0,16.20689655172414,284.6592105263158,127.88157894736842
2000-09-09,17.372230428360414,0.024509803921568627,17.309417040358746,287.5253333333333,123.12817089452604
2000-09-10,3.3452566096423015,0.0,16.776785714285715,303.0938337801609,122.89812332439678
2000-09-11,5.7097264437689965,0.0,16.566523605150216,312.18848167539267,131.09305373525558
2000-09-12,17.79310344827586,0.0,15.846153846153847,311.9415584415584,119.61538461538461
2000-09-13,36.12936046511628,0.0,15.982758620689655,308.5475880052151,117.39243807040417
2000-09-14,14.46096096096096,0.0,1.1974248927038627,311.3651832460733,122.83900523560209
2000-09-15,9.808575803981624,0.04739336492890995,2.2974137931034484,311.46344647519584,125.20653594771242
2000-09-16,0.5696594427244582,0.0,1.7085201793721974,312.0955585464334,118.28609986504723
2000-09-17,2.344773790951638,0.0,1.6740088105726871,306.8490566037736,113.87027027027027
2000-09-18,8.24179104477612,0.0,1.2881355932203389,291.15555555555557,106.67539267015707
2000-09-19,2.8963414634146343,0.0,1.4120171673819744,289.76662320730117,99.98952879581152
2000-09-20,5.76595744680851,0.22897196261682243,1.9404255319148935,276.34383202099735,104.53342070773263
2000-09-21,25.98377581120944,0.0,1.7307692307692308,258.2315789473684,101.13438735177866
2000-09-22,24.04005722460658,0.24170616113744076,2.0337552742616034,270.2092715231788,116.75331564986737
2000-09-23,30.85839416058394,2.9019607843137254,17.36796536796537,242.41847826086956,95.62942779291554
2000-09-24,38.469470827679785,11.014018691588785,25.336032388663966,190.6784260515604,47.59837177747625
2000-09-25,56.467438494934875,0.2985781990521327,5.316872427983539,193.2473821989529,11.24934725848564
2000-09-26,2.7709923664122136,0.0,2.80327868852459,219.6888888888889,21.124837451235372
2000-09-27,2.019756838905775,0.0,2.038135593220339,244.5538057742782,50.87303664921466
2000-09-28,2.0629800307219663,0.0,1.8418803418803418,260.66272965879267,68.71916010498688
2000-09-29,8.164670658682635,0.0,0.961864406779661,262.11169513797637,81.53896961690884
2000-09-30,3.4723076923076923,0.06372549019607843,1.9655172413793103,267.6896086369771,82.22745625841185
2000-10-01,0.788109756097561,0.0,1.596638655462185,281.05248990578735,89.11946308724832
2000-10-02,0.5570776255707762,0.0,1.5042372881355932,292.5125164690382,99.87631578947368
2000-10-03,1.298780487804878,0.0,1.8109243697478992,291.8604954367666,109.8981723237598
2000-10-04,10.665144596651446,0.0,1.919831223628692,267.3751633986928,106.50523560209425
2000-10-05,8.148905109489052,0.4880382775119617,2.745833333333333,246.8188976377953,84.02230971128608
2000-10-06,12.748858447488585,1.3886255924170616,2.5720338983050848,215.89986824769434,54.10249671484888
2000-10-07,28.414670658682635,0.23809523809523808,2.3333333333333335,155.66214382632293,28.833107191316145
2000-10-08,37.99573863636363,0.67,5.0519480519480515,122.27837837837838,21.737196765498652
2000-10-09,15.887755102040817,0.12077294685990338,2.2832618025751072,128.01079622132255,16.27016129032258
2000-10-10,30.692,1.8584905660377358,5.7407407407407405,142.39182058047493,22.821899736147756
2000-10-11,33.265582655826556,2.488262910798122,30.322314049586776,165.18562091503267,41.10704960835509
2000-10-12,27.678014184397163,1.624413145539906,11.48559670781893,183.2395287958115,55.5910878112713
2000-10-13,7.412979351032448,1.0092592592592593,11.34959349593496,189.48230668414155,53.03006535947713
2000-10-14,6.2804154302670625,0.0,9.756198347107437,195.26462765957447,45.49535192563081
2000-10-15,31.967877094972067,0.0,8.710743801652892,199.916,47.67463479415671
2000-10-16,66.58543046357616,0.7652582159624414,8.246913580246913,203.8031290743155,48.14509803921569
2000-10-17,42.93333333333333,0.0,5.843621399176954,207.19240837696336,47.16732026143791
2000-10-18,34.008620689655174,0.0,5.512295081967213,207.25718015665797,49.21875
2000-10-19,5.37037037037037,0.0,5.033057851239669,211.35441370223978,50.32236842105263
2000-10-20,21.585714285714285,0.0,4.887029288702929,211.23398692810457,53.28496732026144
2000-10-21,58.0761154855643,0.5598086124401914,6.766666666666667,190.455525606469,62.17520215633423
2000-10-22,98.90825688073394,1.900473933649289,21.695833333333333,169.92101740294513,71.85234899328859
2000-10-23,118.45936794582393,1.2926829268292683,30.556016597510375,163.62055335968378,79.31973684210526
2000-10-24,105.97909790979098,4.064220183486238,21.491935483870968,161.7673202614379,73.0313315926893
2000-10-25,44.291666666666664,0.6285714285714286,19.830578512396695,167.1140235910878,59.23359580052493
2000-10-26,38.930939226519335,0.0,18.547717842323653,176.2408376963351,52.937090432503275
2000-10-27,39.615172413793104,2.3554502369668247,27.933333333333334,177.90343915343917,65.09561752988049
2000-10-28,84.14146341463415,6.525581395348837,37.518367346938774,161.81292059219382,70.14016172506739
2000-10-29,87.57490864799026,2.1339712918660285,37.32098765432099,155.64897959183673,51.724795640326974
2000-10-30,36.00409276944065,9.358407079646017,45.68604651162791,165.70976253298153,40.68865435356201
2000-10-31,32.50266666666667,17.617529880478088,108.19172932330827,150.9512516469038,43.23915900131406
2000-11-01,30.783475783475783,10.795652173913043,101.86872586872587,136.148244473342,25.715953307392997
